	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4	status	context_before	match	context_after	max_agreement_freq	max_agreement_label
Expose-BA_14-12-08_04-13-10+5849	1175.0	Expose-BA_14-12-08_04-13-10	14-12-08_Expose-BA_04-13-10.txt	ich	5849	5852	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_15	igen Studien (z.B. PISA und IGLU) aussagekräftige Ergebnisse. Ausgehend von den in den Studien identifizierten Schwächen und Herausforderungen möchte 	ich	 erfolgsversprechende Ansätze aus Freires Konzeption herleiten – dies insbesondere im Hinblick auf die in den letzten Jahren zunehmenden Migrationsein	4	Verfasser-Ich
Expose-Diss_13-05-05_16-03-87_WB06+14469	1193.0	Expose-Diss_13-05-05_16-03-87_WB06	13-05-05_Expose-Diss_16-03-87_WB06.txt	ich	14469	14472	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Verfasser-Ich	rough_match_25	legt. Zu Beschreibung der geschichtlichen Entwicklung der Frauenbewegung und die männlichen Unterstützung, die Aussage der iranischen Verfassung habe 	ich	 auf die Arbeiten von Parvin Paidar, ʽAbd ol-Ḥādi Ḥā ̓erī, Bušrā Delrīš, Cameron Michael Amin, Homa Nāteq , Monica M. Ringer, Elīz Sanāsāriyā	3	Verfasser-Ich
Expose-Diss_13-05-05_16-03-87_WB06+3709	1186.0	Expose-Diss_13-05-05_16-03-87_WB06	13-05-05_Expose-Diss_16-03-87_WB06.txt	ich	3709	3712	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Verfasser-Ich	rough_match_5	zusammen. Sie verlangten mit einer Million Unterschriften die Abschaffung aller diskriminierenden Gesetze vom Parlament. In meiner Dissertation werde 	ich	 eine neue Perspektive zu diesem Thema erörtern und zwar die männliche Perspektive zur Frauenrechte im Islam vor allem entsprechend der iranischen Ges	3	Verfasser-Ich
Expose-Diss_13-05-05_16-03-87_WB06+3885	1188.0	Expose-Diss_13-05-05_16-03-87_WB06	13-05-05_Expose-Diss_16-03-87_WB06.txt	ich	3885	3888	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Verfasser-Ich	rough_match_5	zu diesem Thema erörtern und zwar die männliche Perspektive zur Frauenrechte im Islam vor allem entsprechend der iranischen Gesellschaft. Dafür werde 	ich	 diese oft vernachlässigte Sichtweise innerhalb des Diskurses der Frauenrechte im Islam unter unterschiedliche Gruppen von männlichen Akteuren wie Jou	3	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+10894	1205.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	10894	10897	Erzähler-Ich	Forscher-Ich	Forscher-Ich	Forscher-Ich	fullmatch	st und dass die Vielfalt hierzulande bei mehr als der Hälfte noch nicht angekommen ist. Aus meinen eigenen Betrachtungen und bisherigen Analysen kann 	ich	 diese Ergebnisse bestätigen. Die ersten Stichproben meiner Forschung werfen folgende Frage auf: Hat Deutschland auf seinem Weg zur Akzeptanz der kult	3	Forscher-Ich
Expose-Dissertation_15-12-03_03-11-18+11375	1206.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	11375	11378	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	eit hin, dass die sprachliche und kulturelle Vielfalt einen Teil der Deutschen stört. Trügt dieser erste Eindruck oder ist er berechtigt? Dies möchte 	ich	 wissenschaft-lich untersuchen.  In diesem Zusammenhang stellen sich u.a. folgende Fragen: Wie gehen die Deutschen mit den Mehrsprachigen in Hamburg u	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+1140	1201.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	1140	1143	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	 verschiedenen Kulturen zu kommunizieren. Sie wiesen hohe kulturelle und sprachliche Vielfalt und Sprachkompetenz auf.  Seit dieser Zeit interessiere 	ich	 mich für die mehrsprachige und kulturelle Vielfalt und deren Auswirkung und Anerkennung in der Gesellschaft. Diese zu  analysieren und interpretieren	3	Erzähler-Ich
Expose-Dissertation_15-12-03_03-11-18+11800	1207.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	Ich	11800	11803	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Verfasser-Ich	fullmatch	mburg der Fall der gegenseitigen Integration (Deutsche und Migranten) gegeben?  Wie wird die sprachliche und kulturelle Vielfalt in Hamburg gesehen?  	Ich	 möchte ein Forschungsdesign entwickeln, das Antworten auf diese Fragen ermöglicht. Einerseits sollten Erkenntnisse darüber gewonnen werden, wie die D	3	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+12156	1208.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	12156	12159	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	n Hamburg wahrnehmen, anderseits sollten die Grenzen für ein reibungsloses Zusammenleben ausgelotet und analysiert werden. Für die Untersuchung werde 	ich	 sowohl quantitative als auch qualitative empirische Methoden heranziehen. Wie die beiden Methoden eingesetzt werden, erläutere ich im folgenden Absch	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+12287	1209.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	12287	12290	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	Untersuchung werde ich sowohl quantitative als auch qualitative empirische Methoden heranziehen. Wie die beiden Methoden eingesetzt werden, erläutere 	ich	 im folgenden Abschnitt.  5. Vorgehensweise  5.1. Erhebungsumfeld und Zielgruppe Die Untersuchung, die ich vornehmen möchte, beschränkt sich auf die S	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+12393	1210.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	12393	12396	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	eiden Methoden eingesetzt werden, erläutere ich im folgenden Abschnitt.  5. Vorgehensweise  5.1. Erhebungsumfeld und Zielgruppe Die Untersuchung, die 	ich	 vornehmen möchte, beschränkt sich auf die Stadt Hamburg.  Die Befragung soll sowohl weibliche als auch männliche Probanden im Alter von 30-50 umfasse	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+12663	1211.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	12663	12666	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	banden im Alter von 30-50 umfassen. Da der Altersfaktor nach zahlreichen Forschungen einen deutlichen Einfluss nehmen kann (vgl. Bouras 1997), möchte 	ich	 die Alterspanne bei der Auswahl der Befragten gering halten. Die Probanden sollen auch ein bestimmtes Bildungsniveau aufweisen. Sie sollen sich auf e	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+13111	1212.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	13111	13114	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	Vielfalt und  der Mehrsprachigkeit Neben einer theoretischen Grundlage zur sprachlichen und kulturellen Vielfalt aus soziolinguistischer Sicht möchte 	ich	 die oben genannten Fragen empirisch untersuchen. Zu diesem Zweck sehe ich zunächst die Erstellung von Fragebögen mit überwiegend geschlossenen Fragen	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+13185	1213.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	13185	13188	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	 sprachlichen und kulturellen Vielfalt aus soziolinguistischer Sicht möchte ich die oben genannten Fragen empirisch untersuchen. Zu diesem Zweck sehe 	ich	 zunächst die Erstellung von Fragebögen mit überwiegend geschlossenen Fragen vor. Die Fragen sollen die Erfassung folgender Aspekte ermöglichen: Wie s	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+15060	1214.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	15060	15063	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	"kzeptanz der Vielfalt"" oder ""Vielfalt in den Köpfen, aber noch nicht in den Herzen"") gesucht.   Für die Auswertung von Interviewdaten hingegen möchte "	ich	 mit den Techniken der qualitativen Inhaltsanalyse von Mayring (1997, 1983 und 2003) und Gläser-Zikunda (vgl. 2001 und 2008) arbeiten. Für das praktis	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+15455	1215.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	15455	15458	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	03, S. 53 ff.), das alle Tätigkeiten der qualitativen Inhaltsanalyse systematisch gliedert und erläutert. Nach der Transkription der Interviews werde 	ich	 mich an Mayrings inhaltsanalytischem Ablaufmodell orientieren und den zu meiner Untersuchung passenden Auswertungs-schritten folgen. Dabei wird diffe	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+15768	1216.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	15768	15771	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	welches Kodierungs- und Kategoriensysteme, Analysetechniken, Kategorienbildung usw. für meine Forschungsinteresse anwendbar sind. Zum Beispiel möchte 	ich	" die induktive und deduktive Methode der Inhaltsanalyse kombinieren. Für die Analysetechnik möchte ich das Verfahren ""Strukturierung"" anwenden.       "	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+15870	1217.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	15870	15873	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	gsinteresse anwendbar sind. Zum Beispiel möchte ich die induktive und deduktive Methode der Inhaltsanalyse kombinieren. Für die Analysetechnik möchte 	ich	" das Verfahren ""Strukturierung"" anwenden.                    Arbeitsplan Beginn Ende Tätigkeit Januar 2016  März 2016 Erstellung der Fragebögen, Prete"	4	Verfasser-Ich
Expose-Dissertation_15-12-03_03-11-18+262	1200.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	262	265	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	Akademie arbeitete ich mit erwachsenen TeilnehmerInnen vieler verschiedener Muttersprachen und Kulturen. In einer vielsprachigen Klasse unterrichtete 	ich	 Deutsch. Unter 23 TeilnehmerInnen gab es mindestens 11 Sprachen. Diejenigen, die zwei Sprachen beherrschten, konnten dem Unterricht wesentlich besser	3	Erzähler-Ich
Expose-Dissertation_15-12-03_03-11-18+7680	1202.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	Ich	7680	7683	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	fullmatch	er kulturellen und sprachlichen Vielfalt ausgehen. Diese Umfragen enthalten allerdings keine Analysen, wie die Befragten zu ihrer Bewertung gelangen. 	Ich	 finde, dass man verstärkt nach Gründen für diese eingeschränkte Akzeptanz der Vielfalt suchen sollte, um für die dahinterliegenden Probleme geeignete	3	Erzähler-Ich
Expose-Dissertation_15-12-03_03-11-18+9170	1203.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	9170	9173	Forscher-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	"ngen der medialen Berichterstattung, wie zum Beispiel der ARD-Fernsehsendung ""Wie verändert sich unser Land?"" am 23.09.2015 sowie aus Gesprächen, die "	ich	 im Vorfeld meiner Beschäftigung mit der Thematik mit Personen geführt habe, mit denen ich zufällig ins Gespräch kam.  Wie eine Gesprächspartnerin es 	2	Forscher-Ich
Expose-Dissertation_15-12-03_03-11-18+9260	1204.0	Expose-Dissertation_15-12-03_03-11-18	15-12-03_Expose-Dissertation_03-11-18.txt	ich	9260	9263	Forscher-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	"t sich unser Land?"" am 23.09.2015 sowie aus Gesprächen, die ich im Vorfeld meiner Beschäftigung mit der Thematik mit Personen geführt habe, mit denen "	ich	" zufällig ins Gespräch kam.  Wie eine Gesprächspartnerin es kurz und klar ausdrückte ""Migranten hier, Migranten da - und wer kümmert sich um uns?"" ode"	2	Forscher-Ich
Expose-Internetnutzung_15-04-01_20-27-20+1006	1227.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	1006	1009	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	he Fachkräfte. In meinem Hauptteil werde ich mich mit dem  Thema „Die Rolle des Internets bei Jugendlichen“ auseinandersetzen. Darauf aufbauend werde 	ich	 in diesem Teil über Chancen, Gefahren und über Gründe der Internetnutzung für Jugendliche und jüngeren Erwachsene diskutieren. Vor dem Hintergrund de	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+1279	1228.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	1279	1282	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	tieren. Vor dem Hintergrund der Fragen, was die Jugendlichen mit Web-Angeboten im Alltag jeweils konkret tun und wozu sie sie einsetzen. Hier beziehe 	ich	 mich auf die weitere  Frage  “Was zieht Jugendliche und jüngeren  Erwachsene am stärksten bei Web-Seiten an?“.  Mit der Repräsentativbefragung sollte	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+1817	1229.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	1817	1820	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	 widmet sich der terminologischen Klärung über „Internet“ und „Jugend“.  Für eine bessere Verständlichkeit über Auswirkung der Internetnutzung  werde 	ich	 auch  im zweiten Teil die Begriffe „Soziales Netzwerk», «Generation Web 2.0“ und „Cybermobbing“ kurz erläutern. Um weiteres Interesse zu entwickeln, 	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+1978	1230.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	1978	1981	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	m zweiten Teil die Begriffe „Soziales Netzwerk», «Generation Web 2.0“ und „Cybermobbing“ kurz erläutern. Um weiteres Interesse zu entwickeln, befasse 	ich	 mich mit Vor- und Nachteilen der Internetnutzung bei jungen Usern.    In den Fokus des dritten Kapitels stelle ich den Generationskonflikt zwischen d	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+2093	1231.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	2093	2096	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	s Interesse zu entwickeln, befasse ich mich mit Vor- und Nachteilen der Internetnutzung bei jungen Usern.    In den Fokus des dritten Kapitels stelle 	ich	 den Generationskonflikt zwischen den Eltern und Jugendlichen. Hier  stelle ich die Forschungsergebnisse von aktuellen Studien vor und stütze mich dab	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+211	1224.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	211	214	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	des Internets bei Jugendlichen. Meine Arbeit unterteilt sich in vier Teile. Basierend auf den Ergebnissen der empirischen Untersuchungen  beschäftige 	ich	 mich im ersten Teil mit der Frage: „Wie nutzen Jugendliche das Internet?“.  Hier versuche ich  darzustellen, wie die männlichen und weiblichen Intern	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+2172	1232.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	2172	2175	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	tnutzung bei jungen Usern.    In den Fokus des dritten Kapitels stelle ich den Generationskonflikt zwischen den Eltern und Jugendlichen. Hier  stelle 	ich	 die Forschungsergebnisse von aktuellen Studien vor und stütze mich dabei auf  Befragungen, Beiträge und Ergebnisse der Elternstudie. Durch  Definitio	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+2390	1233.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	2390	2393	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	ch dabei auf  Befragungen, Beiträge und Ergebnisse der Elternstudie. Durch  Definition der Begriffe „Digital natives“ und  „Digital Immigrant“  werde 	ich	 interpretieren, wie die exzessive Internetnutzung Jugendliche und  Eltern sehen. Dabei möchte ich auf die Ängste der Eltern eingehen.  In diesem Teil	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+2488	1234.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	2488	2491	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	e „Digital natives“ und  „Digital Immigrant“  werde ich interpretieren, wie die exzessive Internetnutzung Jugendliche und  Eltern sehen. Dabei möchte 	ich	 auf die Ängste der Eltern eingehen.  In diesem Teil  wird die eventuelle Problemwahrnehmung in Familien auf einer theoretischen Basis skizziert, um d	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+2818	1235.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	2818	2821	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	nde den Einfluss der Familie auf die alltägliche, exzessive oder suchtartige Internetnutzung  Jugendlicher zu beschreiben.  Im vierten Kapitel möchte 	ich	 die Ergebnisse meiner ersten drei Kapitel zusammenfassen. Des Weiteren gehe ich genauer auf die Maßnahmen und die Regeln des Gesetzgebers zum Jugendm	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+2898	1236.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	2898	2901	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	ernetnutzung  Jugendlicher zu beschreiben.  Im vierten Kapitel möchte ich die Ergebnisse meiner ersten drei Kapitel zusammenfassen. Des Weiteren gehe 	ich	 genauer auf die Maßnahmen und die Regeln des Gesetzgebers zum Jugendmedienschutz ein.      1.Internet Das Internet – ist ein globaler größter Zusamme	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+305	1225.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	305	308	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	Ergebnissen der empirischen Untersuchungen  beschäftige ich mich im ersten Teil mit der Frage: „Wie nutzen Jugendliche das Internet?“.  Hier versuche 	ich	  darzustellen, wie die männlichen und weiblichen Internetnutzer bestimmter Altersgruppen hinsichtlich der Häufigkeit der Internetnutzung sich untersc	4	Verfasser-Ich
Expose-Internetnutzung_15-04-01_20-27-20+897	1226.0	Expose-Internetnutzung_15-04-01_20-27-20	15-04-01_Expose-Internetnutzung_20-27-20.txt	ich	897	900	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	mit dem Netz stellt aber auch Herausforderungen dar, sowohl an  Jugendliche als auch an Eltern und pädagogische Fachkräfte. In meinem Hauptteil werde 	ich	 mich mit dem  Thema „Die Rolle des Internets bei Jugendlichen“ auseinandersetzen. Darauf aufbauend werde ich in diesem Teil über Chancen, Gefahren un	4	Verfasser-Ich
Expose-die-moderne-religioese-Denker_13-01-14_16-03-87_SB05+13779	1183.0	Expose-die-moderne-religioese-Denker_13-01-14_16-03-87_SB05	13-01-14_Expose-die-moderne-religioese-Denker_16-03-87_SB05.txt	ich	13779	13782	Verfasser-Ich	Verfasser-Ich	SB-Ich	Verfasser-Ich	fullmatch	alen und politischen Situation der Frauen auseinander. Um Transdisziplinarität als eine Forschungsmethode innerhalb meiner Arbeit anzuwenden, arbeite 	ich	 an erster Stelle mit Textmaterialien, Pressebereich wie Statements und Kommentaren, um einen Überblick von die bisherigen Forschungen zu erhalten und	3	Verfasser-Ich
Expose_15-11-12_27-17-53_SB02+1166	1093.0	Expose_15-11-12_27-17-53_SB02	15-11-12_Expose_27-17-53_SB02.txt	ich	1166	1169	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_10	rch die gemeinschaftliche Anstrengung, an der alle teilhaben, vor allem die junge Leute selbst (Palfrey 2008: S 43).  In meiner Bachelorarbeit möchte 	ich	 analysieren, inwiefern Palfrey die Identitätsbildung durch Sozialnetzwerk in dem Digitalzeitalter leistet.  Nach Hurrelmann sind die Medien als Sozia	4	Verfasser-Ich
Expose_15-11-12_27-17-53_SB02+1447	1094.0	Expose_15-11-12_27-17-53_SB02	15-11-12_Expose_27-17-53_SB02.txt	ich	1447	1450	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_10	die Medien als Sozialinstanz die wichtigsten Vermittler und Unterstützer im Entwicklungsprozess des Jugendalters (Hurrelmann 2007: S 69). Hier möchte 	ich	 die Theorien der Persönlichkeitsentwicklung in der Jugendphase nach Hurrelmann darstellen. Die neuen Medien, vor allem soziale Netzwerke,  sind heutz	4	Verfasser-Ich
