	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4
Examensarbeit_13-02-08_24-29-07+109: 750	883.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	134	143	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+109: 777	884.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	256	264	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+109: 98	876.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	57	65	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 1019	894.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	279	288	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 145	886.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	76	84	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 1546	895.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	369	377	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 164	887.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	175	183	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 1672	896.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	495	503	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 1913	897.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	275	283	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 2092	898.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	220	228	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 215	888.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	450	458	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 2224	899.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	429	437	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 2255	900.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	113	121	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 2344	901.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	85	93	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 252	889.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	Ich	145	154	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 291	890.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	Ich	349	358	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 485	891.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	395	403	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 55	885.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	105	113	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 563	892.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	310	318	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+110: 886	893.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	Ich	76	85	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+111: 1085	906.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	396	404	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+111: 1232	907.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	176	184	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+111: 1497	908.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	477	485	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+111: 1998	909.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	143	151	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+111: 322	902.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	57	65	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+111: 372	903.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	325	333	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+111: 828	904.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	85	93	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+111: 895	905.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	401	409	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 1300	914.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	306	314	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 1512	915.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	451	459	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 1647	916.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	165	173	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 1697	917.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	421	429	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 1757	918.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	253	261	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 2025	919.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	232	241	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 419	910.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	399	407	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 551	911.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	95	103	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 648	912.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	82	90	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+112: 754	913.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	137	145	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 1107	924.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	440	448	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 1411	925.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	82	90	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 1448	926.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	276	285	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 158	921.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	Ich	350	359	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 1592	927.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	495	503	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 1647	928.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	299	307	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 1676	929.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	444	452	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 1750	930.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	86	94	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 1809	931.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	407	415	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 59	920.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	306	314	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 754	922.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	145	153	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+113: 793	923.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	339	347	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+114: 1230	938.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	253	262	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+114: 1254	939.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	370	378	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+114: 171	933.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	200	208	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+114: 187	934.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	284	292	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+114: 317	935.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	478	486	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+114: 346	936.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	139	147	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+114: 61	932.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	131	139	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+114: 696	937.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	420	428	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 128	941.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	Ich	183	192	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 1391	950.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	457	465	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 1451	951.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	273	281	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 1629	952.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	256	264	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 1660	953.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	412	420	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 1812	954.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	Ich	174	183	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 1867	955.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	Ich	473	482	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 205	942.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	87	95	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 2077	956.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	103	111	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 551	943.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	430	438	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 700	944.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	241	249	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 73	940.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	384	393	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 760	945.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	73	82	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 766	946.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	Ich	103	112	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 797	947.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	269	277	"""Ich"" in Beispielen,Zitaten etc"	None	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 869	948.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	162	170	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+115: 987	949.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	290	298	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+116: 1148	961.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	269	277	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+116: 132	957.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	416	424	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+116: 307	958.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	336	344	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+116: 656	959.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	201	209	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+116: 930	960.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	136	144	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
Examensarbeit_13-02-08_24-29-07+117: 1055	964.0	Examensarbeit_13-02-08_24-29-07	13-02-08_Examensarbeit_24-29-07.txt	ich	267	275	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
